Country/Region,month,year,value
Honduras,June,2022,1984
Honduras,July,2022,0
Honduras,August,2022,0
Honduras,September,2022,0
Honduras,October,2022,0
Honduras,November,2022,0
Honduras,December,2022,0
Hungary,January,2020,0
Hungary,February,2020,0
Hungary,March,2020,492
Hungary,April,2020,2283
Hungary,May,2020,1101
Hungary,June,2020,279
Hungary,July,2020,350
Hungary,August,2020,1634
Hungary,September,2020,20322
Hungary,October,2020,48860
Hungary,November,2020,141801
Hungary,December,2020,105392
Hungary,January,2021,45072
Hungary,February,2021,61013
Hungary,March,2021,223834
Hungary,April,2021,126915
Hungary,May,2021,25190
Hungary,June,2021,3590
Hungary,July,2021,1363
Hungary,August,2021,2846
Hungary,September,2021,10368
Hungary,October,2021,40714
Hungary,November,2021,239689
Hungary,December,2021,153307
Hungary,January,2022,296990
Hungary,February,2022,234139
Hungary,March,2022,64327
Hungary,April,2022,49146
Hungary,May,2022,16760
Hungary,June,2022,10348
Hungary,July,2022,0
Hungary,August,2022,0
Hungary,September,2022,0
Hungary,October,2022,0
Hungary,November,2022,0
Hungary,December,2022,0
Iceland,January,2020,0
Iceland,February,2020,1
Iceland,March,2020,1134
Iceland,April,2020,662
Iceland,May,2020,9
Iceland,June,2020,18
Iceland,July,2020,61
Iceland,August,2020,222
Iceland,September,2020,621
Iceland,October,2020,2137
Iceland,November,2020,527
Iceland,December,2020,362
Iceland,January,2021,248
Iceland,February,2021,47
Iceland,March,2021,156
Iceland,April,2021,267
Iceland,May,2021,104
Iceland,June,2021,73
Iceland,July,2021,1310
Iceland,August,2021,2830
Iceland,September,2021,1012
Iceland,October,2021,1691
Iceland,November,2021,4402
Iceland,December,2021,9165
Iceland,January,2022,40614
Iceland,February,2022,62171
Iceland,March,2022,51547
Iceland,April,2022,4188
Iceland,May,2022,2712
Iceland,June,2022,5696
Iceland,July,2022,0
Iceland,August,2022,0
Iceland,September,2022,0
Iceland,October,2022,0
Iceland,November,2022,0
Iceland,December,2022,0
India,January,2020,1
India,February,2020,2
India,March,2020,1394
India,April,2020,33466
India,May,2020,155746
India,June,2020,394872
India,July,2020,1110507
India,August,2020,1995178
India,September,2020,2621418
India,October,2020,1871498
India,November,2020,1278727
India,December,2020,823900
India,January,2021,470901
India,February,2021,354631
India,March,2021,1109424
India,April,2021,6943304
India,May,2021,9010075
India,June,2021,2236590
India,July,2021,1244190
India,August,2021,1155021
India,September,2021,955862
India,October,2021,519107
India,November,2021,310962
India,December,2021,264803
India,January,2022,6607920
India,February,2022,1461546
India,March,2022,94730
India,April,2022,53413
India,May,2022,81644
India,June,2022,308402
India,July,2022,0
India,August,2022,0
India,September,2022,0
India,October,2022,0
India,November,2022,0
India,December,2022,0
Indonesia,January,2020,0
Indonesia,February,2020,0
Indonesia,March,2020,1528
Indonesia,April,2020,8590
Indonesia,May,2020,16355
Indonesia,June,2020,29912
Indonesia,July,2020,51991
Indonesia,August,2020,66420
Indonesia,September,2020,112212
Indonesia,October,2020,123080
Indonesia,November,2020,128795
Indonesia,December,2020,204315
Indonesia,January,2021,335116
Indonesia,February,2021,256320
Indonesia,March,2021,177078
Indonesia,April,2021,156656
Indonesia,May,2021,153335
Indonesia,June,2021,356569
Indonesia,July,2021,1231386
Indonesia,August,2021,680143
Indonesia,September,2021,125303
Indonesia,October,2021,29254
Indonesia,November,2021,12051
Indonesia,December,2021,6311
Indonesia,January,2022,90650
Indonesia,February,2022,1211078
Indonesia,March,2022,448370
Indonesia,April,2022,33978
Indonesia,May,2022,8177
Indonesia,June,2022,33487
Indonesia,July,2022,0
Indonesia,August,2022,0
Indonesia,September,2022,0
Indonesia,October,2022,0
Indonesia,November,2022,0
Indonesia,December,2022,0
Iran,January,2020,0
Iran,February,2020,593
Iran,March,2020,44012
Iran,April,2020,50035
Iran,May,2020,56826
Iran,June,2020,76196
Iran,July,2020,76542
Iran,August,2020,71008
Iran,September,2020,82007
Iran,October,2020,155553
Iran,November,2020,349298
Iran,December,2020,263072
Iran,January,2021,192857
Iran,February,2021,213170
Iran,March,2021,254395
Iran,April,2021,613513
Iran,May,2021,414059
Iran,June,2021,291421
Iran,July,2021,666451
Iran,August,2021,1121055
Iran,September,2021,594977
Iran,October,2021,337598
Iran,November,2021,192807
Iran,December,2021,76956
Iran,January,2022,178773
Iran,February,2022,678255
Iran,March,2022,110791
Iran,April,2022,59433
Iran,May,2022,10381
Iran,June,2022,6092
Iran,July,2022,0
Iran,August,2022,0
Iran,September,2022,0
Iran,October,2022,0
Iran,November,2022,0
Iran,December,2022,0
Iraq,January,2020,0
Iraq,February,2020,13
Iraq,March,2020,681
Iraq,April,2020,1391
Iraq,May,2020,4354
Iraq,June,2020,42670
Iraq,July,2020,75500
Iraq,August,2020,110325
Iraq,September,2020,128047
Iraq,October,2020,109649
Iraq,November,2020,79919
Iraq,December,2020,42742
Iraq,January,2021,24345
Iraq,February,2021,75853
Iraq,March,2021,155435
Iraq,April,2021,214275
Iraq,May,2021,136153
Iraq,June,2021,144552
Iraq,July,2021,280695
Iraq,August,2021,261551
Iraq,September,2021,115153
Iraq,October,2021,51945
Iraq,November,2021,25924
Iraq,December,2021,12568
Iraq,January,2022,116842
Iraq,February,2022,92211
Iraq,March,2022,16757
Iraq,April,2022,5542
Iraq,May,2022,3062
Iraq,June,2022,20508
Iraq,July,2022,0
Iraq,August,2022,0
Iraq,September,2022,0
Iraq,October,2022,0
Iraq,November,2022,0
Iraq,December,2022,0
Ireland,January,2020,0
Ireland,February,2020,1
Ireland,March,2020,3234
Ireland,April,2020,17377
Ireland,May,2020,4378
Ireland,June,2020,483
Ireland,July,2020,592
Ireland,August,2020,2746
Ireland,September,2020,7344
Ireland,October,2020,25301
Ireland,November,2020,11088
Ireland,December,2020,19235
Ireland,January,2021,104768
Ireland,February,2021,23045
Ireland,March,2021,16262
Ireland,April,2021,13016
Ireland,May,2021,13173
Ireland,June,2021,9865
Ireland,July,2021,29068
Ireland,August,2021,51471
Ireland,September,2021,37485
Ireland,October,2021,55662
Ireland,November,2021,124521
Ireland,December,2021,218444
Ireland,January,2022,394449
Ireland,February,2022,117414
Ireland,March,2022,159003
Ireland,April,2022,57687
Ireland,May,2022,44520
Ireland,June,2022,38982
Ireland,July,2022,0
Ireland,August,2022,0
Ireland,September,2022,0
Ireland,October,2022,0
Ireland,November,2022,0
Ireland,December,2022,0
Israel,January,2020,0
Israel,February,2020,6
Israel,March,2020,5711
Israel,April,2020,10179
Israel,May,2020,1183
Israel,June,2020,8359
Israel,July,2020,46296
Israel,August,2020,45172
Israel,September,2020,130505
Israel,October,2020,66938
Israel,November,2020,22842
Israel,December,2020,86071
Israel,January,2021,220173
Israel,February,2021,132372
Israel,March,2021,57298
Israel,April,2021,5376
Israel,May,2021,994
Israel,June,2021,2302
Israel,July,2021,32241
Israel,August,2021,192334
Israel,September,2021,215866
Israel,October,2021,45240
Israel,November,2021,16202
Israel,December,2021,40272
Israel,January,2022,1516637
Israel,February,2022,733934
Israel,March,2022,283722
Israel,April,2022,157879
Israel,May,2022,62411
Israel,June,2022,214518
Israel,July,2022,0
Israel,August,2022,0
Israel,September,2022,0
Israel,October,2022,0
Israel,November,2022,0
Israel,December,2022,0
Italy,January,2020,2
Italy,February,2020,1126
Italy,March,2020,104664
Italy,April,2020,99671
Italy,May,2020,27534
Italy,June,2020,7581
Italy,July,2020,6959
Italy,August,2020,21677
Italy,September,2020,45647
Italy,October,2020,364569
Italy,November,2020,922124
Italy,December,2020,505612
Italy,January,2021,445866
Italy,February,2021,372233
Italy,March,2021,659634
Italy,April,2021,437754
Italy,May,2021,195168
Italy,June,2021,42088
Italy,July,2021,90119
Italy,August,2021,189963
Italy,September,2021,132364
Italy,October,2021,99610
Italy,November,2021,256582
Italy,December,2021,1097136
Italy,January,2022,4857433
Italy,February,2022,1799720
Italy,March,2022,1859518
Italy,April,2022,1820846
Italy,May,2022,958210
Italy,June,2022,1101701
Italy,July,2022,0
Italy,August,2022,0
Italy,September,2022,0
Italy,October,2022,0
Italy,November,2022,0
Italy,December,2022,0
Jamaica,January,2020,0
Jamaica,February,2020,0
Jamaica,March,2020,36
Jamaica,April,2020,386
Jamaica,May,2020,164
Jamaica,June,2020,116
Jamaica,July,2020,176
Jamaica,August,2020,1581
Jamaica,September,2020,4023
Jamaica,October,2020,2612
Jamaica,November,2020,1669
Jamaica,December,2020,2064
Jamaica,January,2021,2826
Jamaica,February,2021,7610
Jamaica,March,2021,15974
Jamaica,April,2021,6341
Jamaica,May,2021,2979
Jamaica,June,2021,1567
Jamaica,July,2021,2771
Jamaica,August,2021,15236
Jamaica,September,2021,15606
Jamaica,October,2021,5277
Jamaica,November,2021,2235
Jamaica,December,2021,2671
Jamaica,January,2022,30592
Jamaica,February,2022,3474
Jamaica,March,2022,771
Jamaica,April,2022,1221
Jamaica,May,2022,7288
Jamaica,June,2022,5538
Jamaica,July,2022,0
Jamaica,August,2022,0
Jamaica,September,2022,0
Jamaica,October,2022,0
Jamaica,November,2022,0
Jamaica,December,2022,0
Japan,January,2020,13
Japan,February,2020,230
Japan,March,2020,2010
Japan,April,2020,12029
Japan,May,2020,2457
Japan,June,2020,1864
Japan,July,2020,17651
Japan,August,2020,32129
Japan,September,2020,15194
Japan,October,2020,17744
Japan,November,2020,47501
Japan,December,2020,86925
Japan,January,2021,154991
Japan,February,2021,41896
Japan,March,2021,42450
Japan,April,2021,117685
Japan,May,2021,153716
Japan,June,2021,53096
Japan,July,2021,127021
Japan,August,2021,567768
Japan,September,2021,210700
Japan,October,2021,17271
Japan,November,2021,4293
Japan,December,2021,5660
Japan,January,2022,1006164
Japan,February,2022,2267421
Japan,March,2022,1549704
Japan,April,2022,1315668
Japan,May,2022,967494
Japan,June,2022,478207
Japan,July,2022,0
Japan,August,2022,0
Japan,September,2022,0
Japan,October,2022,0
Japan,November,2022,0
Japan,December,2022,0
Jordan,January,2020,0
Jordan,February,2020,0
Jordan,March,2020,274
Jordan,April,2020,179
Jordan,May,2020,286
Jordan,June,2020,393
Jordan,July,2020,61
Jordan,August,2020,841
Jordan,September,2020,9791
Jordan,October,2020,60782
Jordan,November,2020,146823
Jordan,December,2020,75064
Jordan,January,2021,32361
Jordan,February,2021,64235
Jordan,March,2021,220487
Jordan,April,2021,99796
Jordan,May,2021,25161
Jordan,June,2021,14870
Jordan,July,2021,19308
Jordan,August,2021,26414
Jordan,September,2021,26793
Jordan,October,2021,38622
Jordan,November,2021,91402
Jordan,December,2021,109462
Jordan,January,2022,161904
Jordan,February,2022,406399
Jordan,March,2022,60777
Jordan,April,2022,3260
Jordan,May,2022,1192
Jordan,June,2022,2260
Jordan,July,2022,0
Jordan,August,2022,0
Jordan,September,2022,0
Jordan,October,2022,0
Jordan,November,2022,0
Jordan,December,2022,0
Kazakhstan,January,2020,0
Kazakhstan,February,2020,0
Kazakhstan,March,2020,343
Kazakhstan,April,2020,3059
Kazakhstan,May,2020,7456
Kazakhstan,June,2020,11450
Kazakhstan,July,2020,68059
Kazakhstan,August,2020,40306
Kazakhstan,September,2020,10034
Kazakhstan,October,2020,8992
Kazakhstan,November,2020,24864
Kazakhstan,December,2020,26633
Kazakhstan,January,2021,34648
Kazakhstan,February,2021,26871
Kazakhstan,March,2021,34757
Kazakhstan,April,2021,78067
Kazakhstan,May,2021,67396
Kazakhstan,June,2021,39751
Kazakhstan,July,2021,150783
Kazakhstan,August,2021,230112
Kazakhstan,September,2021,99261
Kazakhstan,October,2021,57422
Kazakhstan,November,2021,34708
Kazakhstan,December,2021,17546
Kazakhstan,January,2022,252775
Kazakhstan,February,2022,65377
Kazakhstan,March,2022,3132
Kazakhstan,April,2022,691
Kazakhstan,May,2022,374
Kazakhstan,June,2022,982
Kazakhstan,July,2022,0
Kazakhstan,August,2022,0
Kazakhstan,September,2022,0
Kazakhstan,October,2022,0
Kazakhstan,November,2022,0
Kazakhstan,December,2022,0
Kenya,January,2020,0
Kenya,February,2020,0
Kenya,March,2020,59
Kenya,April,2020,337
Kenya,May,2020,1566
Kenya,June,2020,4404
Kenya,July,2020,14270
Kenya,August,2020,13565
Kenya,September,2020,4328
Kenya,October,2020,16663
Kenya,November,2020,28426
Kenya,December,2020,12840
Kenya,January,2021,4315
Kenya,February,2021,5200
Kenya,March,2021,28085
Kenya,April,2021,25260
Kenya,May,2021,11417
Kenya,June,2021,13426
Kenya,July,2021,19052
Kenya,August,2021,32650
Kenya,September,2021,13571
Kenya,October,2021,3876
Kenya,November,2021,1778
Kenya,December,2021,39940
Kenya,January,2022,26353
Kenya,February,2022,1565
Kenya,March,2022,477
Kenya,April,2022,350
Kenya,May,2022,1203
Kenya,June,2022,8718
Kenya,July,2022,0
Kenya,August,2022,0
Kenya,September,2022,0
Kenya,October,2022,0
Kenya,November,2022,0
Kenya,December,2022,0
Kiribati,January,2020,0
Kiribati,February,2020,0
Kiribati,March,2020,0
Kiribati,April,2020,0
Kiribati,May,2020,0
Kiribati,June,2020,0
Kiribati,July,2020,0
Kiribati,August,2020,0
Kiribati,September,2020,0
Kiribati,October,2020,0
Kiribati,November,2020,0
Kiribati,December,2020,0
Kiribati,January,2021,0
Kiribati,February,2021,0
Kiribati,March,2021,0
Kiribati,April,2021,0
Kiribati,May,2021,2
Kiribati,June,2021,0
Kiribati,July,2021,0
Kiribati,August,2021,0
Kiribati,September,2021,0
Kiribati,October,2021,0
Kiribati,November,2021,0
Kiribati,December,2021,0
Kiribati,January,2022,458
Kiribati,February,2022,2454
Kiribati,March,2022,152
Kiribati,April,2022,15
Kiribati,May,2022,17
Kiribati,June,2022,138
Kiribati,July,2022,0
Kiribati,August,2022,0
Kiribati,September,2022,0
Kiribati,October,2022,0
Kiribati,November,2022,0
Kiribati,December,2022,0
"Korea, North",January,2020,0
"Korea, North",February,2020,0
"Korea, North",March,2020,0
"Korea, North",April,2020,0
"Korea, North",May,2020,0
"Korea, North",June,2020,0
"Korea, North",July,2020,0
"Korea, North",August,2020,0
"Korea, North",September,2020,0
"Korea, North",October,2020,0
"Korea, North",November,2020,0
"Korea, North",December,2020,0
"Korea, North",January,2021,0
"Korea, North",February,2021,0
"Korea, North",March,2021,0
"Korea, North",April,2021,0
"Korea, North",May,2021,0
"Korea, North",June,2021,0
"Korea, North",July,2021,0
"Korea, North",August,2021,0
"Korea, North",September,2021,0
"Korea, North",October,2021,0
"Korea, North",November,2021,0
"Korea, North",December,2021,0
"Korea, North",January,2022,0
"Korea, North",February,2022,0
"Korea, North",March,2022,0
"Korea, North",April,2022,0
"Korea, North",May,2022,1
"Korea, North",June,2022,0
"Korea, North",July,2022,0
"Korea, North",August,2022,0
"Korea, North",September,2022,0
"Korea, North",October,2022,0
"Korea, North",November,2022,0
"Korea, North",December,2022,0
"Korea, South",January,2020,10
"Korea, South",February,2020,3139
"Korea, South",March,2020,6636
"Korea, South",April,2020,988
"Korea, South",May,2020,729
"Korea, South",June,2020,1347
"Korea, South",July,2020,1486
"Korea, South",August,2020,5846
"Korea, South",September,2020,3707
"Korea, South",October,2020,2746
"Korea, South",November,2020,8017
"Korea, South",December,2020,27117
"Korea, South",January,2021,16739
"Korea, South",February,2021,11523
"Korea, South",March,2021,13608
"Korea, South",April,2021,18995
"Korea, South",May,2021,18165
"Korea, South",June,2021,16924
"Korea, South",July,2021,42064
"Korea, South",August,2021,53658
"Korea, South",September,2021,60328
"Korea, South",October,2021,52613
"Korea, South",November,2021,85964
"Korea, South",December,2021,182903
"Korea, South",January,2022,228789
"Korea, South",February,2022,2409407
"Korea, South",March,2022,10102369
"Korea, South",April,2022,3899831
"Korea, South",May,2022,843766
"Korea, South",June,2022,249442
"Korea, South",July,2022,0
"Korea, South",August,2022,0
"Korea, South",September,2022,0
"Korea, South",October,2022,0
"Korea, South",November,2022,0
"Korea, South",December,2022,0
Kosovo,January,2020,0
Kosovo,February,2020,0
Kosovo,March,2020,106
Kosovo,April,2020,693
Kosovo,May,2020,271
Kosovo,June,2020,1729
Kosovo,July,2020,5531
Kosovo,August,2020,5124
Kosovo,September,2020,2166
Kosovo,October,2020,3708
Kosovo,November,2020,20268
Kosovo,December,2020,11548
Kosovo,January,2021,9074
Kosovo,February,2021,8233
Kosovo,March,2021,20730
Kosovo,April,2021,14457
Kosovo,May,2021,3364
Kosovo,June,2021,756
Kosovo,July,2021,607
Kosovo,August,2021,36621
Kosovo,September,2021,15086
Kosovo,October,2021,690
Kosovo,November,2021,329
Kosovo,December,2021,393
Kosovo,January,2022,44454
Kosovo,February,2022,20310
Kosovo,March,2022,1223
